0  0.000  2.86  7.89276917  0.0  0.0  0.0  5.62741750  0.0  0.0  0.0  0.0
0  2.975  2.86  2.21869087  0.0  0.0  0.0  14.18216566  0.0  0.0  0.0  0.0
0  6.100  2.86  7.85090068  0.0  0.0  0.0  5.65550038  0.0  0.0  0.0  0.0
0  9.025  2.86  2.21869087  0.0  0.0  0.0  14.18216571  0.0  0.0  0.0  0.0
0  12.150  2.86  7.85090068  0.0  0.0  0.0  5.65550039  0.0  0.0  0.0  0.0
0  15.075  2.86  2.21869087  0.0  0.0  0.0  14.18216569  0.0  0.0  0.0  0.0
0  18.200  2.86  7.85090068  0.0  0.0  0.0  5.65550037  0.0  0.0  0.0  0.0
0  21.125  2.86  2.21869087  0.0  0.0  0.0  14.18216562  0.0  0.0  0.0  0.0
0  24.250  2.86  7.85090068  0.0  0.0  0.0  5.65550035  0.0  0.0  0.0  0.0
0  27.175  2.86  2.21869087  0.0  0.0  0.0  14.18216561  0.0  0.0  0.0  0.0
0  30.300  2.86  7.85090068  0.0  0.0  0.0  5.65550036  0.0  0.0  0.0  0.0
0  33.225  2.86  2.21869087  0.0  0.0  0.0  14.18216568  0.0  0.0  0.0  0.0
0  36.350  2.86  7.85090068  0.0  0.0  0.0  5.65550039  0.0  0.0  0.0  0.0
0  39.275  2.86  2.21869087  0.0  0.0  0.0  14.18216571  0.0  0.0  0.0  0.0
0  42.400  2.86  7.85090068  0.0  0.0  0.0  5.65550039  0.0  0.0  0.0  0.0
0  45.325  2.86  2.21869087  0.0  0.0  0.0  14.18216567  0.0  0.0  0.0  0.0
0  48.450  2.86  7.85090068  0.0  0.0  0.0  5.65550036  0.0  0.0  0.0  0.0
0  51.375  2.86  2.21869087  0.0  0.0  0.0  14.18216561  0.0  0.0  0.0  0.0
0  54.500  2.86  7.85090068  0.0  0.0  0.0  5.65550035  0.0  0.0  0.0  0.0
0  57.425  2.86  2.21869087  0.0  0.0  0.0  14.18216563  0.0  0.0  0.0  0.0
0  60.550  2.86  7.85090068  0.0  0.0  0.0  5.65550037  0.0  0.0  0.0  0.0
0  63.475  2.86  2.21869087  0.0  0.0  0.0  14.18216569  0.0  0.0  0.0  0.0
0  66.600  2.86  7.85090068  0.0  0.0  0.0  5.65550039  0.0  0.0  0.0  0.0
0  69.525  2.86  2.21869087  0.0  0.0  0.0  14.18216571  0.0  0.0  0.0  0.0
0  72.650  2.86  7.85090068  0.0  0.0  0.0  5.65550038  0.0  0.0  0.0  0.0
0  75.575  2.86  2.21869087  0.0  0.0  0.0  14.18216565  0.0  0.0  0.0  0.0
0  78.650  2.86  7.89276917  0.0  0.0  0.0  5.62741749  0.0  0.0  0.0  0.0
0  80.950  2.86  2.81509551  0.0  0.0  0.0  13.05041061  0.0  0.0  0.0  0.0
0  83.300  2.86  15.77417485  0.0  0.0  0.0  1.58257834  0.0  0.0  0.0  0.0
0  83.800  2.86  4.37957766  0.0  0.0  0.0  8.47368850  0.0  0.0  0.0  0.0
0  85.680  2.86  7.30091132  0.0  0.0  0.0  0.97379201  0.0  0.0  0.0  0.0
0  87.210  2.86  0.27364916  0.0  0.0  0.0  13.80209156  0.0  0.0  0.0  0.0
0  88.590  2.86  5.43401735  0.0  0.0  0.0  4.84687947  0.0  0.0  0.0  0.0
0  89.865  2.86  0.35737810  0.0  0.0  0.0  13.48684856  0.0  0.0  0.0  0.0
0  91.100  2.86  5.43401735  0.0  0.0  0.0  4.84687947  0.0  0.0  0.0  0.0
0  92.375  2.86  0.35737810  0.0  0.0  0.0  13.48684858  0.0  0.0  0.0  0.0
0  93.610  2.86  5.43401735  0.0  0.0  0.0  4.84687948  0.0  0.0  0.0  0.0
0  94.885  2.86  0.35737810  0.0  0.0  0.0  13.48684859  0.0  0.0  0.0  0.0
0  96.120  2.86  5.43401735  0.0  0.0  0.0  4.84687948  0.0  0.0  0.0  0.0
0  97.395  2.86  0.35737810  0.0  0.0  0.0  13.48684859  0.0  0.0  0.0  0.0
