1488 186.93 20.6906 2.02846 0.000142078 2.02467 0.00165052 6.68564 5.68412e-05 6.62343 0.0120403 34.1431
1504 188.94 20.8221 6.68431 2.99118e-05 6.66366 -0.000424148 2.02843 8.77708e-05 1.9991 -0.00296001 -34.3598
1520 190.95 20.9536 2.02835 -0.000107161 2.02615 -0.00193095 6.68457 -2.18852e-05 6.66025 -0.0141094 34.5764
1536 192.96 21.0851 6.68563 -0.000152244 6.68726 -0.0011787 2.02851 -9.49005e-05 2.05136 -0.00840208 -34.7931
1552 194.97 21.2166 2.02891 -5.59177e-06 2.0306 0.000942592 6.68574 -9.00836e-05 6.76241 0.00693712 35.0098
1568 196.98 21.3481 6.6857 0.000112983 6.67567 0.00186206 2.02884 3.2322e-05 2.02619 0.0137201 -35.2264
1584 198.99 21.4796 2.02849 0.000107226 2.02366 0.00059264 6.68535 8.19348e-05 6.59479 0.00420769 35.4431
1600 201 21.6111 6.68439 -6.0086e-05 6.66851 -0.00136943 2.02853 4.40644e-05 2.00989 -0.00993175 -35.6598
1616 203.01 21.7425 2.02871 -0.000145902 2.02868 -0.00166132 6.68481 -7.97424e-05 6.7166 -0.0120648 35.8764
1632 205.02 21.874 6.68618 -9.10669e-05 6.68877 -4.23932e-05 2.02882 -9.87689e-05 2.05499 -8.57807e-06 -36.0931
1648 207.03 22.0055 2.02904 8.19148e-05 2.02893 0.00158912 6.68602 -3.28671e-05 6.71607 0.0116509 36.3097
1664 209.04 22.137 6.68518 0.00012509 6.66932 0.00128008 2.02894 8.17717e-05 2.01196 0.00933904 -36.5264
1680 211.05 22.2685 2.02857 2.88276e-05 2.0241 -0.000500976 6.68503 6.71611e-05 6.60235 -0.0038527 36.7431
1696 213.06 22.4 6.68484 -0.00013327 6.67552 -0.0016775 2.02869 -1.80273e-05 2.02564 -0.0121143 -36.9597
1712 215.07 22.5315 2.02906 -0.00012743 2.03032 -0.000848758 6.68525 -0.000112897 6.75046 -0.00599359 37.1764
1728 217.08 22.663 6.6864 -6.63438e-07 6.68581 0.000909017 2.0291 -6.41931e-05 2.04848 0.00694557 -37.3931
1744 219.09 22.7944 2.02906 0.000135956 2.027 0.0015622 6.68604 3.05093e-05 6.66509 0.0113208 37.6097
1760 221.1 22.9259 6.68474 8.06494e-05 6.66674 0.000339705 2.02899 9.78499e-05 2.00626 0.00234294 -37.8264
1776 223.11 23.0574 2.02876 -6.18105e-05 2.02565 -0.00122811 6.68485 1.89776e-05 6.63704 -0.00911009 38.0431
1792 225.12 23.1889 6.6855 -0.000160073 6.68179 -0.00134647 2.02891 -7.37291e-05 2.03974 -0.00953824 -38.2597
1808 227.13 23.3204 2.02935 -5.91188e-05 2.03069 0.000118934 6.68575 -0.000107718 6.7533 0.00114887 38.4764
1824 229.14 23.4519 6.68622 8.34853e-05 6.68026 0.00136539 2.02931 -4.91346e-06 2.03608 0.0101488 -38.6931
1840 231.15 23.5834 2.02904 0.000135178 2.02563 0.000990369 6.68582 7.5337e-05 6.62911 0.00697205 38.9097
1856 233.16 23.7148 6.68457 -2.1264e-06 6.66821 -0.000556851 2.02902 7.42838e-05 2.0097 -0.00422181 -39.1264
1872 235.17 23.8463 2.02904 -0.000128616 2.02762 -0.00139319 6.68491 -4.29658e-05 6.68121 -0.0101406 39.343
1888 237.18 23.9778 6.68615 -0.000129473 6.68523 -0.000609569 2.02918 -0.000100877 2.0474 -0.00401796 -39.5597
1904 239.19 24.1093 2.02952 3.18917e-05 2.02996 0.000867183 6.68615 -6.58752e-05 6.7298 0.00654909 39.7764
1920 241.2 24.2408 6.68576 0.000128426 6.67458 0.00125412 2.02942 5.55577e-05 2.02348 0.00912284 -39.993
1936 243.21 24.3723 2.02904 8.00279e-05 2.02526 0.000177731 6.68547 8.42844e-05 6.61849 0.000941746 40.2097
1952 245.22 24.5038 6.68479 -8.99128e-05 6.67248 -0.00109739 2.02911 2.05369e-05 2.0194 -0.00804079 -40.4264
1968 247.23 24.6353 2.02937 -0.000145069 2.0293 -0.00104148 6.68522 -9.36593e-05 6.717 -0.00736409 40.643
